"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 27 07:05:38 UTC 2023","Fri Oct 27 07:05:41 UTC 2023","2664","tests","test_api_wallet","","","","test_get_transactions",""
"passed","Fri Oct 27 07:04:50 UTC 2023","Fri Oct 27 07:04:52 UTC 2023","2142","tests","test_api_invoices","","","","test_pay_invoice",""
"passed","Fri Oct 27 07:05:11 UTC 2023","Fri Oct 27 07:05:12 UTC 2023","395","tests","test_api_login","","","","test_negative_login_step2_invalid_token",""
"passed","Fri Oct 27 07:05:30 UTC 2023","Fri Oct 27 07:05:30 UTC 2023","550","tests","test_api_roles","","","","test_get_roles",""
"passed","Fri Oct 27 07:05:28 UTC 2023","Fri Oct 27 07:05:28 UTC 2023","403","tests","test_api_rewards","","","","test_get_campaign_by_id",""
"passed","Fri Oct 27 07:04:55 UTC 2023","Fri Oct 27 07:04:55 UTC 2023","413","tests","test_api_invoices","","","","test_get_expired_invoices",""
"passed","Fri Oct 27 07:04:45 UTC 2023","Fri Oct 27 07:04:46 UTC 2023","393","tests","test_api_health_check","","","","test_shopping_health_check",""
"passed","Fri Oct 27 07:04:44 UTC 2023","Fri Oct 27 07:04:44 UTC 2023","388","tests","test_api_health_check","","","","test_membership_health_check",""
"passed","Fri Oct 27 07:04:56 UTC 2023","Fri Oct 27 07:04:57 UTC 2023","394","tests","test_api_invoices","","","","test_negative_create_invoice_no_token",""
"passed","Fri Oct 27 07:05:09 UTC 2023","Fri Oct 27 07:05:10 UTC 2023","408","tests","test_api_licenses","","","","test_negative_get_member_licenses_invalid_license",""
"passed","Fri Oct 27 07:05:04 UTC 2023","Fri Oct 27 07:05:04 UTC 2023","548","tests","test_api_ledger","","","","test_get_user_votes",""
"passed","Fri Oct 27 07:05:18 UTC 2023","Fri Oct 27 07:05:18 UTC 2023","411","tests","test_api_members","","","","test_display_name_exists",""
"passed","Fri Oct 27 07:06:18 UTC 2023","Fri Oct 27 07:06:18 UTC 2023","394","tests","test_api_wallet","","","","test_negative_get_transactions_no_token[btc]",""
"passed","Fri Oct 27 07:04:46 UTC 2023","Fri Oct 27 07:04:46 UTC 2023","390","tests","test_api_health_check","","","","test_wallet_health_check",""
"passed","Fri Oct 27 07:04:54 UTC 2023","Fri Oct 27 07:04:55 UTC 2023","917","tests","test_api_invoices","","","","test_get_low_stock_alert",""
"passed","Fri Oct 27 07:05:55 UTC 2023","Fri Oct 27 07:06:01 UTC 2023","6581","tests","test_api_wallet","","","","test_get_transactions_token[btc]",""
"passed","Fri Oct 27 07:06:13 UTC 2023","Fri Oct 27 07:06:13 UTC 2023","397","tests","test_api_wallet","","","","test_get_erc20_allow_purchase",""
"passed","Fri Oct 27 07:04:52 UTC 2023","Fri Oct 27 07:04:53 UTC 2023","470","tests","test_api_invoices","","","","test_get_invoice",""
"passed","Fri Oct 27 07:05:00 UTC 2023","Fri Oct 27 07:05:00 UTC 2023","414","tests","test_api_invoices","","","","test_negative_add_shipment_invalid_invoice",""
"passed","Fri Oct 27 07:04:38 UTC 2023","Fri Oct 27 07:04:39 UTC 2023","810","tests","test_api_carts","","","","test_delete_item_from_cart",""
"passed","Fri Oct 27 07:06:21 UTC 2023","Fri Oct 27 07:06:22 UTC 2023","416","tests","test_new_user_flow","","","","test_get_email_verification_code",""
"passed","Fri Oct 27 07:05:19 UTC 2023","Fri Oct 27 07:05:19 UTC 2023","407","tests","test_api_members","","","","test_get_member_referrals",""
"passed","Fri Oct 27 07:04:48 UTC 2023","Fri Oct 27 07:04:48 UTC 2023","508","tests","test_api_invoices","","","","test_create_invoice",""
"passed","Fri Oct 27 07:04:55 UTC 2023","Fri Oct 27 07:04:56 UTC 2023","462","tests","test_api_invoices","","","","test_create_cancel_invoice",""
"passed","Fri Oct 27 07:04:31 UTC 2023","Fri Oct 27 07:04:32 UTC 2023","427","tests","test_api_agreements","","","","test_agreement_by_id",""
"passed","Fri Oct 27 07:05:10 UTC 2023","Fri Oct 27 07:05:10 UTC 2023","497","tests","test_api_login","","","","test_login_step2",""
"passed","Fri Oct 27 07:05:36 UTC 2023","Fri Oct 27 07:05:37 UTC 2023","683","tests","test_api_wallet","","","","test_get_wallet[ize]",""
"passed","Fri Oct 27 07:05:01 UTC 2023","Fri Oct 27 07:05:01 UTC 2023","395","tests","test_api_invoices","","","","test_negative_add_shipment_no_data",""
"passed","Fri Oct 27 07:05:08 UTC 2023","Fri Oct 27 07:05:09 UTC 2023","399","tests","test_api_licenses","","","","test_negative_get_member_licenses_for_invalid_id",""
"passed","Fri Oct 27 07:06:26 UTC 2023","Fri Oct 27 07:06:26 UTC 2023","674","tests","test_new_user_flow","","","","test_delete_new_user",""
"passed","Fri Oct 27 07:05:12 UTC 2023","Fri Oct 27 07:05:12 UTC 2023","108","tests","test_api_login","","","","test_negative_login_step3_invalid_key",""
"passed","Fri Oct 27 07:05:25 UTC 2023","Fri Oct 27 07:05:26 UTC 2023","395","tests","test_api_products","","","","test_get_product_categories",""
"passed","Fri Oct 27 07:05:31 UTC 2023","Fri Oct 27 07:05:31 UTC 2023","439","tests","test_api_roles","","","","test_delete_a_role",""
"passed","Fri Oct 27 07:06:01 UTC 2023","Fri Oct 27 07:06:08 UTC 2023","6771","tests","test_api_wallet","","","","test_get_transactions_token[usdc]",""
"passed","Fri Oct 27 07:05:30 UTC 2023","Fri Oct 27 07:05:31 UTC 2023","447","tests","test_api_roles","","","","test_create_a_role",""
"passed","Fri Oct 27 07:04:43 UTC 2023","Fri Oct 27 07:04:44 UTC 2023","278","tests","test_api_fees","","","","test_coin_market_cap[eth]",""
"passed","Fri Oct 27 07:04:33 UTC 2023","Fri Oct 27 07:04:34 UTC 2023","387","tests","test_api_agreements","","","","test_negative_agreement_by_id",""
"passed","Fri Oct 27 07:04:59 UTC 2023","Fri Oct 27 07:04:59 UTC 2023","394","tests","test_api_invoices","","","","test_negative_get_invoice_no_token",""
"passed","Fri Oct 27 07:05:20 UTC 2023","Fri Oct 27 07:05:20 UTC 2023","426","tests","test_api_members","","","","test_create_affiliates",""
"passed","Fri Oct 27 07:05:19 UTC 2023","Fri Oct 27 07:05:20 UTC 2023","488","tests","test_api_members","","","","test_get_all_affiliates",""
"passed","Fri Oct 27 07:06:15 UTC 2023","Fri Oct 27 07:06:15 UTC 2023","414","tests","test_api_wallet","","","","test_negative_get_wallet_invalid_coin",""
"passed","Fri Oct 27 07:05:27 UTC 2023","Fri Oct 27 07:05:28 UTC 2023","407","tests","test_api_rewards","","","","test_create_campaigns",""
"passed","Fri Oct 27 07:05:10 UTC 2023","Fri Oct 27 07:05:10 UTC 2023","229","tests","test_api_login","","","","test_login_step1",""
"passed","Fri Oct 27 07:05:11 UTC 2023","Fri Oct 27 07:05:11 UTC 2023","509","tests","test_api_login","","","","test_negative_sigin_invalid_credentials_500",""
"passed","Fri Oct 27 07:04:31 UTC 2023","Fri Oct 27 07:04:31 UTC 2023","486","tests","test_api_agreements","","","","test_create_agreement",""
"passed","Fri Oct 27 07:04:35 UTC 2023","Fri Oct 27 07:04:36 UTC 2023","639","tests","test_api_authenticator","","","","test_generate_code",""
"passed","Fri Oct 27 07:05:28 UTC 2023","Fri Oct 27 07:05:28 UTC 2023","402","tests","test_api_rewards","","","","test_delete_campaign_by_id",""
"passed","Fri Oct 27 07:05:21 UTC 2023","Fri Oct 27 07:05:22 UTC 2023","455","tests","test_api_members","","","","test_get_chain_total_rewards",""
"passed","Fri Oct 27 07:05:16 UTC 2023","Fri Oct 27 07:05:16 UTC 2023","407","tests","test_api_member_preferences","","","","test_delete_member_preference",""
"passed","Fri Oct 27 07:04:58 UTC 2023","Fri Oct 27 07:04:59 UTC 2023","415","tests","test_api_invoices","","","","test_negative_get_invoice_invalid_id",""
"passed","Fri Oct 27 07:04:48 UTC 2023","Fri Oct 27 07:04:49 UTC 2023","387","tests","test_api_invoices","","","","test_negative_pay_invoice_no_token",""
"passed","Fri Oct 27 07:06:18 UTC 2023","Fri Oct 27 07:06:19 UTC 2023","411","tests","test_api_wallet","","","","test_negative_get_transactions_invalid_coin",""
"passed","Fri Oct 27 07:05:05 UTC 2023","Fri Oct 27 07:05:06 UTC 2023","541","tests","test_api_licenses","","","","test_get_licenses",""
"passed","Fri Oct 27 07:06:08 UTC 2023","Fri Oct 27 07:06:09 UTC 2023","846","tests","test_api_wallet","","","","test_get_gas_fee[eth]",""
"passed","Fri Oct 27 07:06:12 UTC 2023","Fri Oct 27 07:06:13 UTC 2023","437","tests","test_api_wallet","","","","test_get_payment_address[usdc]",""
"passed","Fri Oct 27 07:05:09 UTC 2023","Fri Oct 27 07:05:09 UTC 2023","396","tests","test_api_licenses","","","","test_negative_get_member_licenses_invalid_key",""
"passed","Fri Oct 27 07:05:03 UTC 2023","Fri Oct 27 07:05:04 UTC 2023","515","tests","test_api_ledger","","","","test_get_all_charters",""
"passed","Fri Oct 27 07:05:03 UTC 2023","Fri Oct 27 07:05:03 UTC 2023","555","tests","test_api_ledger","","","","test_get_total_rewards",""
"passed","Fri Oct 27 07:05:08 UTC 2023","Fri Oct 27 07:05:08 UTC 2023","394","tests","test_api_licenses","","","","test_negative_get_licenses_for_no_invoice",""
"passed","Fri Oct 27 07:05:18 UTC 2023","Fri Oct 27 07:05:19 UTC 2023","405","tests","test_api_members","","","","test_delete_profile_picture",""
"passed","Fri Oct 27 07:05:07 UTC 2023","Fri Oct 27 07:05:07 UTC 2023","400","tests","test_api_licenses","","","","test_get_member_licenses",""
"passed","Fri Oct 27 07:04:57 UTC 2023","Fri Oct 27 07:04:58 UTC 2023","406","tests","test_api_invoices","","","","test_negative_create_invoice_null_quantity",""
"passed","Fri Oct 27 07:05:07 UTC 2023","Fri Oct 27 07:05:08 UTC 2023","394","tests","test_api_licenses","","","","test_negative_get_licenses_no_token",""
"passed","Fri Oct 27 07:05:29 UTC 2023","Fri Oct 27 07:05:30 UTC 2023","515","tests","test_api_roles","","","","test_get_a_role",""
"passed","Fri Oct 27 07:06:18 UTC 2023","Fri Oct 27 07:06:18 UTC 2023","398","tests","test_api_wallet","","","","test_negative_get_transactions_no_token[usdc]",""
