"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 18 07:05:36 UTC 2023","Sat Nov 18 07:05:37 UTC 2023","462","tests","test_api_shopping","","","","test_cancel_eth_invoice",""
"passed","Sat Nov 18 07:06:24 UTC 2023","Sat Nov 18 07:06:25 UTC 2023","425","tests","test_api_wallet","","","","test_negative_get_wallet_no_token[ize]",""
"passed","Sat Nov 18 07:04:54 UTC 2023","Sat Nov 18 07:04:54 UTC 2023","458","tests","test_api_invoices","","","","test_negative_add_shipment_no_data",""
"passed","Sat Nov 18 07:05:12 UTC 2023","Sat Nov 18 07:05:13 UTC 2023","482","tests","test_api_members","","","","test_display_name_exists",""
"passed","Sat Nov 18 07:05:29 UTC 2023","Sat Nov 18 07:05:29 UTC 2023","440","tests","test_api_rewards","","","","test_patch_requirement",""
"passed","Sat Nov 18 07:04:34 UTC 2023","Sat Nov 18 07:04:35 UTC 2023","462","tests","test_api_feature_flags","","","","test_feature_flags_enabled",""
"passed","Sat Nov 18 07:05:56 UTC 2023","Sat Nov 18 07:06:03 UTC 2023","6865","tests","test_api_wallet","","","","test_get_transactions_token[ize]",""
"skipped","Sat Nov 18 07:04:30 UTC 2023","Sat Nov 18 07:04:30 UTC 2023","0","tests","test_api_distribution","","","","test_post_admin_migrate",""
"passed","Sat Nov 18 07:06:21 UTC 2023","Sat Nov 18 07:06:22 UTC 2023","455","tests","test_api_wallet","","","","test_get_erc20_config",""
"passed","Sat Nov 18 07:05:04 UTC 2023","Sat Nov 18 07:05:04 UTC 2023","175","tests","test_api_login","","","","test_login_step3",""
"passed","Sat Nov 18 07:06:09 UTC 2023","Sat Nov 18 07:06:16 UTC 2023","6926","tests","test_api_wallet","","","","test_get_transactions_token[usdc]",""
"passed","Sat Nov 18 07:05:38 UTC 2023","Sat Nov 18 07:05:38 UTC 2023","676","tests","test_api_shopping","","","","test_low_stock_alert",""
"passed","Sat Nov 18 07:05:10 UTC 2023","Sat Nov 18 07:05:10 UTC 2023","442","tests","test_api_member_preferences","","","","test_negative_delete_member_preference",""
"passed","Sat Nov 18 07:06:31 UTC 2023","Sat Nov 18 07:06:31 UTC 2023","454","tests","test_new_user_flow","","","","test_unsigned_agreements",""
"passed","Sat Nov 18 07:05:14 UTC 2023","Sat Nov 18 07:05:14 UTC 2023","454","tests","test_api_members","","","","test_get_all_affiliates",""
"passed","Sat Nov 18 07:05:06 UTC 2023","Sat Nov 18 07:05:06 UTC 2023","117","tests","test_api_login","","","","test_negative_login_step3_invalid_key",""
"passed","Sat Nov 18 07:04:48 UTC 2023","Sat Nov 18 07:04:48 UTC 2023","492","tests","test_api_invoices","","","","test_get_expired_invoices",""
"passed","Sat Nov 18 07:04:55 UTC 2023","Sat Nov 18 07:04:56 UTC 2023","741","tests","test_api_ledger","","","","test_chain_total_points",""
"skipped","Sat Nov 18 07:05:30 UTC 2023","Sat Nov 18 07:05:30 UTC 2023","0","tests","test_api_rewards","","","","test_post_publish_promotion",""
"passed","Sat Nov 18 07:06:26 UTC 2023","Sat Nov 18 07:06:26 UTC 2023","449","tests","test_api_wallet","","","","test_negative_get_transactions_no_token[eth]",""
"passed","Sat Nov 18 07:05:28 UTC 2023","Sat Nov 18 07:05:29 UTC 2023","432","tests","test_api_rewards","","","","test_create_requirement",""
"passed","Sat Nov 18 07:04:34 UTC 2023","Sat Nov 18 07:04:34 UTC 2023","525","tests","test_api_feature_flags","","","","test_feature_flags",""
"passed","Sat Nov 18 07:05:16 UTC 2023","Sat Nov 18 07:05:17 UTC 2023","444","tests","test_api_messaging","","","","test_get_email_template",""
"passed","Sat Nov 18 07:05:44 UTC 2023","Sat Nov 18 07:05:45 UTC 2023","963","tests","test_api_wallet","","","","test_get_wallet[usdc]",""
"skipped","Sat Nov 18 07:04:30 UTC 2023","Sat Nov 18 07:04:30 UTC 2023","0","tests","test_api_distribution","","","","test_post_distribute_rewards_win",""
"passed","Sat Nov 18 07:05:43 UTC 2023","Sat Nov 18 07:05:44 UTC 2023","1072","tests","test_api_wallet","","","","test_get_wallet[btc]",""
"passed","Sat Nov 18 07:04:40 UTC 2023","Sat Nov 18 07:04:41 UTC 2023","1106","tests","test_api_invoices","","","","test_create_invoice",""
"passed","Sat Nov 18 07:06:22 UTC 2023","Sat Nov 18 07:06:23 UTC 2023","482","tests","test_api_wallet","","","","test_get_rewards",""
"passed","Sat Nov 18 07:05:20 UTC 2023","Sat Nov 18 07:05:20 UTC 2023","449","tests","test_api_products","","","","test_get_product_price_tiers",""
