"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 15 07:04:52 UTC 2023","Fri Dec 15 07:04:53 UTC 2023","391","tests","test_api_health_check","","","","test_wallet_health_check",""
"passed","Fri Dec 15 07:05:14 UTC 2023","Fri Dec 15 07:05:14 UTC 2023","401","tests","test_api_member_preferences","","","","test_get_all_member_preferences",""
"broken","Fri Dec 15 07:04:55 UTC 2023","Fri Dec 15 07:04:55 UTC 2023","1","tests","test_api_invoices","","","","test_negative_pay_invoice_invalid_coin_symbol",""
"passed","Fri Dec 15 07:05:22 UTC 2023","Fri Dec 15 07:05:23 UTC 2023","480","tests","test_api_members","","","","test_get_chain_total_rewards",""
"passed","Fri Dec 15 07:05:38 UTC 2023","Fri Dec 15 07:05:38 UTC 2023","456","tests","test_api_shopping","","","","test_get_purchase_summary",""
"passed","Fri Dec 15 07:05:34 UTC 2023","Fri Dec 15 07:05:35 UTC 2023","507","tests","test_api_shopping","","","","test_create_eth_invoice_partners",""
"passed","Fri Dec 15 07:05:18 UTC 2023","Fri Dec 15 07:05:19 UTC 2023","440","tests","test_api_members","","","","test_get_member_details",""
"failed","Fri Dec 15 07:05:30 UTC 2023","Fri Dec 15 07:05:31 UTC 2023","391","tests","test_api_rewards","","","","test_get_requirements",""
"broken","Fri Dec 15 07:05:31 UTC 2023","Fri Dec 15 07:05:31 UTC 2023","0","tests","test_api_rewards","","","","test_delete_reward",""
"passed","Fri Dec 15 07:06:20 UTC 2023","Fri Dec 15 07:06:20 UTC 2023","425","tests","test_api_wallet","","","","test_negative_get_mnemonic_no_token",""
"passed","Fri Dec 15 07:06:23 UTC 2023","Fri Dec 15 07:06:23 UTC 2023","410","tests","test_api_wallet","","","","test_negative_get_transactions_no_token[ize]",""
"failed","Fri Dec 15 07:05:32 UTC 2023","Fri Dec 15 07:05:33 UTC 2023","432","tests","test_api_roles","","","","test_get_roles",""
"skipped","Fri Dec 15 07:05:31 UTC 2023","Fri Dec 15 07:05:31 UTC 2023","0","tests","test_api_rewards","","","","test_post_publish_promotion",""
"failed","Fri Dec 15 07:05:28 UTC 2023","Fri Dec 15 07:05:28 UTC 2023","393","tests","test_api_rewards","","","","test_get_campaign_by_id",""
"passed","Fri Dec 15 07:06:17 UTC 2023","Fri Dec 15 07:06:17 UTC 2023","448","tests","test_api_wallet","","","","test_get_payment_address[ize]",""
"passed","Fri Dec 15 07:06:27 UTC 2023","Fri Dec 15 07:06:27 UTC 2023","451","tests","test_new_user_flow","","","","test_get_email_verification_code",""
"broken","Fri Dec 15 07:05:26 UTC 2023","Fri Dec 15 07:05:26 UTC 2023","0","tests","test_api_products","","","","test_delete_product",""
"skipped","Fri Dec 15 07:04:46 UTC 2023","Fri Dec 15 07:04:46 UTC 2023","0","tests","test_api_distribution","","","","test_post_import_licenses",""
