"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 21 07:05:53 UTC 2023","Tue Nov 21 07:05:53 UTC 2023","434","tests","test_api_rewards","","","","test_delete_promotion",""
"passed","Tue Nov 21 07:05:59 UTC 2023","Tue Nov 21 07:05:59 UTC 2023","450","tests","test_api_shopping","","","","test_create_usd_invoice_partners",""
"skipped","Tue Nov 21 07:04:53 UTC 2023","Tue Nov 21 07:04:53 UTC 2023","0","tests","test_api_distribution","","","","test_post_admin_import_license_types",""
"passed","Tue Nov 21 07:06:49 UTC 2023","Tue Nov 21 07:06:50 UTC 2023","612","tests","test_new_user_flow","","","","test_create_user_step1",""
"skipped","Tue Nov 21 07:05:51 UTC 2023","Tue Nov 21 07:05:51 UTC 2023","0","tests","test_api_rewards","","","","test_post_publish_promotion",""
"passed","Tue Nov 21 07:05:50 UTC 2023","Tue Nov 21 07:05:50 UTC 2023","448","tests","test_api_rewards","","","","test_create_requirement",""
"passed","Tue Nov 21 07:04:58 UTC 2023","Tue Nov 21 07:04:58 UTC 2023","412","tests","test_api_health_check","","","","test_messaging_health_check",""
"passed","Tue Nov 21 07:06:44 UTC 2023","Tue Nov 21 07:06:45 UTC 2023","417","tests","test_api_wallet","","","","test_negative_get_mnemonic_no_token",""
"passed","Tue Nov 21 07:05:43 UTC 2023","Tue Nov 21 07:05:44 UTC 2023","410","tests","test_api_rewards","","","","test_get_campaigns",""
"passed","Tue Nov 21 07:05:17 UTC 2023","Tue Nov 21 07:05:17 UTC 2023","423","tests","test_api_invoices","","","","test_negative_add_shipment_no_data",""
"passed","Tue Nov 21 07:05:15 UTC 2023","Tue Nov 21 07:05:15 UTC 2023","408","tests","test_api_invoices","","","","test_negative_create_invoice_null_payment_method",""
"passed","Tue Nov 21 07:05:33 UTC 2023","Tue Nov 21 07:05:34 UTC 2023","567","tests","test_api_members","","","","test_update_member",""
"passed","Tue Nov 21 07:05:19 UTC 2023","Tue Nov 21 07:05:20 UTC 2023","564","tests","test_api_ledger","","","","test_get_total_rewards",""
"skipped","Tue Nov 21 07:04:53 UTC 2023","Tue Nov 21 07:04:53 UTC 2023","0","tests","test_api_distribution","","","","test_post_import_licenses",""
"passed","Tue Nov 21 07:05:56 UTC 2023","Tue Nov 21 07:05:56 UTC 2023","442","tests","test_api_roles","","","","test_create_a_role",""
"skipped","Tue Nov 21 07:04:53 UTC 2023","Tue Nov 21 07:04:53 UTC 2023","0","tests","test_api_distribution","","","","test_post_import_members_as_of_date",""
"passed","Tue Nov 21 07:05:36 UTC 2023","Tue Nov 21 07:05:37 UTC 2023","453","tests","test_api_members","","","","test_create_affiliates",""
"skipped","Tue Nov 21 07:04:53 UTC 2023","Tue Nov 21 07:04:53 UTC 2023","0","tests","test_api_distribution","","","","test_post_import_mining_records",""
"passed","Tue Nov 21 07:05:25 UTC 2023","Tue Nov 21 07:05:26 UTC 2023","425","tests","test_api_licenses","","","","test_negative_get_member_licenses_invalid_key",""
"passed","Tue Nov 21 07:06:46 UTC 2023","Tue Nov 21 07:06:47 UTC 2023","415","tests","test_api_wallet","","","","test_negative_get_wallet_no_token[usdc]",""
"passed","Tue Nov 21 07:05:38 UTC 2023","Tue Nov 21 07:05:38 UTC 2023","398","tests","test_api_messaging","","","","test_get_email_template",""
"passed","Tue Nov 21 07:05:24 UTC 2023","Tue Nov 21 07:05:24 UTC 2023","421","tests","test_api_licenses","","","","test_negative_get_licenses_no_token",""
"passed","Tue Nov 21 07:05:27 UTC 2023","Tue Nov 21 07:05:27 UTC 2023","143","tests","test_api_login","","","","test_login_step3",""
"passed","Tue Nov 21 07:04:50 UTC 2023","Tue Nov 21 07:04:50 UTC 2023","427","tests","test_api_carts","","","","test_add_cart_item",""
"passed","Tue Nov 21 07:04:47 UTC 2023","Tue Nov 21 07:04:48 UTC 2023","631","tests","test_api_authenticator","","","","test_generate_code",""
"passed","Tue Nov 21 07:05:59 UTC 2023","Tue Nov 21 07:06:00 UTC 2023","604","tests","test_api_shopping","","","","test_low_stock_alert",""
"passed","Tue Nov 21 07:06:48 UTC 2023","Tue Nov 21 07:06:48 UTC 2023","429","tests","test_api_wallet","","","","test_negative_get_transactions_no_token[btc]",""
"passed","Tue Nov 21 07:06:45 UTC 2023","Tue Nov 21 07:06:46 UTC 2023","420","tests","test_api_wallet","","","","test_negative_get_wallet_no_token[eth]",""
"passed","Tue Nov 21 07:04:58 UTC 2023","Tue Nov 21 07:04:58 UTC 2023","129","tests","test_api_fees","","","","test_coin_market_cap[usdc]",""
"passed","Tue Nov 21 07:05:22 UTC 2023","Tue Nov 21 07:05:22 UTC 2023","606","tests","test_api_licenses","","","","test_get_licenses",""
"passed","Tue Nov 21 07:05:41 UTC 2023","Tue Nov 21 07:05:42 UTC 2023","478","tests","test_api_products","","","","test_get_product_price_tiers",""
