"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 22 07:05:13 UTC 2023","Wed Nov 22 07:05:14 UTC 2023","427","tests","test_api_invoices","","","","test_negative_create_invoice_invalid_product",""
"passed","Wed Nov 22 07:05:55 UTC 2023","Wed Nov 22 07:05:56 UTC 2023","409","tests","test_api_rewards","","","","test_get_requirement",""
"passed","Wed Nov 22 07:04:59 UTC 2023","Wed Nov 22 07:04:59 UTC 2023","405","tests","test_api_health_check","","","","test_membership_health_check",""
"passed","Wed Nov 22 07:04:58 UTC 2023","Wed Nov 22 07:04:58 UTC 2023","403","tests","test_api_feature_flags","","","","test_feature_flags_enabled",""
"skipped","Wed Nov 22 07:04:54 UTC 2023","Wed Nov 22 07:04:54 UTC 2023","0","tests","test_api_distribution","","","","test_post_publish_actions",""
"passed","Wed Nov 22 07:04:47 UTC 2023","Wed Nov 22 07:04:47 UTC 2023","411","tests","test_api_agreements","","","","test_negative_agreement_by_id",""
"passed","Wed Nov 22 07:06:51 UTC 2023","Wed Nov 22 07:06:51 UTC 2023","399","tests","test_api_wallet","","","","test_negative_get_transactions_invalid_coin",""
"skipped","Wed Nov 22 07:06:44 UTC 2023","Wed Nov 22 07:06:44 UTC 2023","0","tests","test_api_wallet","","","","test_get_balance",""
"skipped","Wed Nov 22 07:04:54 UTC 2023","Wed Nov 22 07:04:54 UTC 2023","0","tests","test_api_distribution","","","","test_post_distribute_rewards_win",""
"passed","Wed Nov 22 07:04:59 UTC 2023","Wed Nov 22 07:04:59 UTC 2023","149","tests","test_api_fees","","","","test_coin_market_cap[usdc]",""
"passed","Wed Nov 22 07:06:49 UTC 2023","Wed Nov 22 07:06:50 UTC 2023","405","tests","test_api_wallet","","","","test_negative_get_transactions_no_token[eth]",""
"passed","Wed Nov 22 07:05:50 UTC 2023","Wed Nov 22 07:05:50 UTC 2023","418","tests","test_api_rewards","","","","test_post_create_promotion",""
"passed","Wed Nov 22 07:06:47 UTC 2023","Wed Nov 22 07:06:47 UTC 2023","410","tests","test_api_wallet","","","","test_negative_get_mnemonic_no_token",""
"passed","Wed Nov 22 07:06:00 UTC 2023","Wed Nov 22 07:06:00 UTC 2023","426","tests","test_api_roles","","","","test_delete_a_role",""
"passed","Wed Nov 22 07:05:04 UTC 2023","Wed Nov 22 07:05:04 UTC 2023","416","tests","test_api_invoices","","","","test_negative_pay_invoice_no_token",""
"passed","Wed Nov 22 07:04:53 UTC 2023","Wed Nov 22 07:04:54 UTC 2023","409","tests","test_api_distribution","","","","test_get_distributor_status",""
"passed","Wed Nov 22 07:05:55 UTC 2023","Wed Nov 22 07:05:55 UTC 2023","399","tests","test_api_rewards","","","","test_get_requirements",""
"broken","Wed Nov 22 07:04:45 UTC 2023","Wed Nov 22 07:04:45 UTC 2023","0","tests","test_api_agreements","","","","test_delete_agreement",""
"passed","Wed Nov 22 07:04:57 UTC 2023","Wed Nov 22 07:04:58 UTC 2023","426","tests","test_api_feature_flags","","","","test_feature_flags",""
"passed","Wed Nov 22 07:05:26 UTC 2023","Wed Nov 22 07:05:27 UTC 2023","510","tests","test_api_login","","","","test_login_step2",""
"passed","Wed Nov 22 07:05:05 UTC 2023","Wed Nov 22 07:05:06 UTC 2023","831","tests","test_api_invoices","","","","test_negative_pay_invoice_invalid_wallet_password",""
"passed","Wed Nov 22 07:04:57 UTC 2023","Wed Nov 22 07:04:57 UTC 2023","639","tests","test_api_ethconnect","","","","test_get_token_price[usdc]",""
"passed","Wed Nov 22 07:05:57 UTC 2023","Wed Nov 22 07:05:58 UTC 2023","419","tests","test_api_rewards","","","","test_delete_campaign_by_id",""
"passed","Wed Nov 22 07:05:40 UTC 2023","Wed Nov 22 07:05:40 UTC 2023","418","tests","test_api_products","","","","test_create_product",""
"passed","Wed Nov 22 07:05:32 UTC 2023","Wed Nov 22 07:05:32 UTC 2023","412","tests","test_api_member_preferences","","","","test_delete_member_preference",""
"passed","Wed Nov 22 07:05:52 UTC 2023","Wed Nov 22 07:05:52 UTC 2023","421","tests","test_api_rewards","","","","test_get_rewards",""
"passed","Wed Nov 22 07:04:49 UTC 2023","Wed Nov 22 07:04:50 UTC 2023","903","tests","test_api_authtoken","","","","test_auth_token",""
"passed","Wed Nov 22 07:05:53 UTC 2023","Wed Nov 22 07:05:53 UTC 2023","418","tests","test_api_rewards","","","","test_get_reward",""
"skipped","Wed Nov 22 07:04:54 UTC 2023","Wed Nov 22 07:04:54 UTC 2023","0","tests","test_api_distribution","","","","test_post_run_distribution_for_date",""
"passed","Wed Nov 22 07:04:59 UTC 2023","Wed Nov 22 07:05:00 UTC 2023","402","tests","test_api_health_check","","","","test_messaging_health_check",""
"passed","Wed Nov 22 07:06:46 UTC 2023","Wed Nov 22 07:06:46 UTC 2023","402","tests","test_api_wallet","","","","test_get_erc20_allow_purchase",""
"skipped","Wed Nov 22 07:04:54 UTC 2023","Wed Nov 22 07:04:54 UTC 2023","0","tests","test_api_distribution","","","","test_post_import_mining_records",""
"passed","Wed Nov 22 07:05:51 UTC 2023","Wed Nov 22 07:05:51 UTC 2023","407","tests","test_api_rewards","","","","test_get_promotions",""
"passed","Wed Nov 22 07:05:01 UTC 2023","Wed Nov 22 07:05:01 UTC 2023","397","tests","test_api_health_check","","","","test_licenses_health_check",""
"passed","Wed Nov 22 07:04:58 UTC 2023","Wed Nov 22 07:04:58 UTC 2023","153","tests","test_api_fees","","","","test_coin_market_cap[ize]",""
"passed","Wed Nov 22 07:06:50 UTC 2023","Wed Nov 22 07:06:50 UTC 2023","404","tests","test_api_wallet","","","","test_negative_get_transactions_no_token[ize]",""
"passed","Wed Nov 22 07:05:22 UTC 2023","Wed Nov 22 07:05:22 UTC 2023","566","tests","test_api_licenses","","","","test_get_licenses",""
"passed","Wed Nov 22 07:05:28 UTC 2023","Wed Nov 22 07:05:28 UTC 2023","402","tests","test_api_login","","","","test_negative_login_step2_invalid_token",""
"passed","Wed Nov 22 07:06:52 UTC 2023","Wed Nov 22 07:06:53 UTC 2023","1203","tests","test_new_user_flow","","","","test_create_user_step2",""
"passed","Wed Nov 22 07:05:34 UTC 2023","Wed Nov 22 07:05:35 UTC 2023","413","tests","test_api_members","","","","test_display_name_exists",""
"passed","Wed Nov 22 07:06:54 UTC 2023","Wed Nov 22 07:06:54 UTC 2023","415","tests","test_new_user_flow","","","","test_get_email_verification_code",""
"passed","Wed Nov 22 07:05:24 UTC 2023","Wed Nov 22 07:05:25 UTC 2023","409","tests","test_api_licenses","","","","test_negative_get_licenses_for_no_invoice",""
"passed","Wed Nov 22 07:04:58 UTC 2023","Wed Nov 22 07:04:58 UTC 2023","261","tests","test_api_fees","","","","test_coin_market_cap[eth]",""
"passed","Wed Nov 22 07:05:42 UTC 2023","Wed Nov 22 07:05:42 UTC 2023","408","tests","test_api_products","","","","test_delete_product",""
"passed","Wed Nov 22 07:06:44 UTC 2023","Wed Nov 22 07:06:44 UTC 2023","458","tests","test_api_wallet","","","","test_get_payment_address[eth]",""
"passed","Wed Nov 22 07:05:31 UTC 2023","Wed Nov 22 07:05:32 UTC 2023","414","tests","test_api_member_preferences","","","","test_negative_get_member_preferences_by_id",""
"passed","Wed Nov 22 07:05:38 UTC 2023","Wed Nov 22 07:05:39 UTC 2023","547","tests","test_api_messaging","","","","test_send_email",""
"passed","Wed Nov 22 07:05:52 UTC 2023","Wed Nov 22 07:05:53 UTC 2023","404","tests","test_api_rewards","","","","test_post_create_reward",""
"passed","Wed Nov 22 07:05:16 UTC 2023","Wed Nov 22 07:05:16 UTC 2023","393","tests","test_api_invoices","","","","test_negative_add_shipment_no_token",""
"passed","Wed Nov 22 07:05:51 UTC 2023","Wed Nov 22 07:05:51 UTC 2023","416","tests","test_api_rewards","","","","test_get_promotion",""
"passed","Wed Nov 22 07:04:53 UTC 2023","Wed Nov 22 07:04:53 UTC 2023","450","tests","test_api_carts","","","","test_delete_cart_items",""
"passed","Wed Nov 22 07:06:46 UTC 2023","Wed Nov 22 07:06:46 UTC 2023","442","tests","test_api_wallet","","","","test_get_rewards",""
"passed","Wed Nov 22 07:05:24 UTC 2023","Wed Nov 22 07:05:24 UTC 2023","392","tests","test_api_licenses","","","","test_negative_get_licenses_for_invoice_no_auth",""
"passed","Wed Nov 22 07:06:44 UTC 2023","Wed Nov 22 07:06:45 UTC 2023","425","tests","test_api_wallet","","","","test_get_payment_address[ize]",""
"passed","Wed Nov 22 07:06:49 UTC 2023","Wed Nov 22 07:06:49 UTC 2023","410","tests","test_api_wallet","","","","test_negative_get_wallet_no_token[btc]",""
"passed","Wed Nov 22 07:05:06 UTC 2023","Wed Nov 22 07:05:09 UTC 2023","2370","tests","test_api_invoices","","","","test_pay_invoice",""
"passed","Wed Nov 22 07:06:54 UTC 2023","Wed Nov 22 07:06:55 UTC 2023","397","tests","test_new_user_flow","","","","test_unsigned_agreements",""
"passed","Wed Nov 22 07:05:35 UTC 2023","Wed Nov 22 07:05:35 UTC 2023","408","tests","test_api_members","","","","test_get_member_referrals",""
"passed","Wed Nov 22 07:06:49 UTC 2023","Wed Nov 22 07:06:49 UTC 2023","398","tests","test_api_wallet","","","","test_negative_get_wallet_no_token[usdc]",""
"skipped","Wed Nov 22 07:05:49 UTC 2023","Wed Nov 22 07:05:49 UTC 2023","0","tests","test_api_rewards","","","","test_post_update_campaign",""
"passed","Wed Nov 22 07:05:20 UTC 2023","Wed Nov 22 07:05:21 UTC 2023","512","tests","test_api_ledger","","","","test_get_user_votes",""
"passed","Wed Nov 22 07:05:18 UTC 2023","Wed Nov 22 07:05:19 UTC 2023","730","tests","test_api_ledger","","","","test_chain_total_points",""
"passed","Wed Nov 22 07:05:53 UTC 2023","Wed Nov 22 07:05:53 UTC 2023","410","tests","test_api_rewards","","","","test_patch_reward",""
"passed","Wed Nov 22 07:05:26 UTC 2023","Wed Nov 22 07:05:26 UTC 2023","193","tests","test_api_login","","","","test_login_step1",""
"passed","Wed Nov 22 07:05:15 UTC 2023","Wed Nov 22 07:05:15 UTC 2023","420","tests","test_api_invoices","","","","test_negative_get_invoice_invalid_id",""
"passed","Wed Nov 22 07:06:10 UTC 2023","Wed Nov 22 07:06:13 UTC 2023","2729","tests","test_api_wallet","","","","test_get_transactions",""
"passed","Wed Nov 22 07:04:47 UTC 2023","Wed Nov 22 07:04:48 UTC 2023","436","tests","test_api_agreements","","","","test_negative_delete_agreement",""
"passed","Wed Nov 22 07:05:27 UTC 2023","Wed Nov 22 07:05:27 UTC 2023","520","tests","test_api_login","","","","test_negative_sigin_invalid_credentials_500",""
"passed","Wed Nov 22 07:05:30 UTC 2023","Wed Nov 22 07:05:30 UTC 2023","448","tests","test_api_member_preferences","","","","test_create_member_preference",""
