"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 18 07:05:10 UTC 2023","Mon Sep 18 07:05:11 UTC 2023","252","tests","test_api_invoices","","","","test_get_low_stock_alert",""
"passed","Mon Sep 18 07:05:27 UTC 2023","Mon Sep 18 07:05:27 UTC 2023","234","tests","test_api_shopping","","","","test_low_stock_alert",""
"passed","Mon Sep 18 07:05:13 UTC 2023","Mon Sep 18 07:05:13 UTC 2023","352","tests","test_api_ledger","","","","test_get_total_rewards",""
"passed","Mon Sep 18 07:05:58 UTC 2023","Mon Sep 18 07:05:59 UTC 2023","1062","tests","test_api_wallet","","","","test_get_gas_fee[usdc]",""
"passed","Mon Sep 18 07:05:24 UTC 2023","Mon Sep 18 07:05:24 UTC 2023","251","tests","test_api_products","","","","test_create_product",""
"passed","Mon Sep 18 07:04:57 UTC 2023","Mon Sep 18 07:04:57 UTC 2023","227","tests","test_api_agreements","","","","test_agreement_by_id",""
"passed","Mon Sep 18 07:05:16 UTC 2023","Mon Sep 18 07:05:17 UTC 2023","335","tests","test_api_login","","","","test_login_step2",""
"passed","Mon Sep 18 07:05:10 UTC 2023","Mon Sep 18 07:05:10 UTC 2023","266","tests","test_api_invoices","","","","test_get_invoice",""
"passed","Mon Sep 18 07:05:57 UTC 2023","Mon Sep 18 07:05:57 UTC 2023","606","tests","test_api_wallet","","","","test_get_gas_fee[eth]",""
"passed","Mon Sep 18 07:05:25 UTC 2023","Mon Sep 18 07:05:25 UTC 2023","237","tests","test_api_products","","","","test_delete_product",""
"passed","Mon Sep 18 07:05:01 UTC 2023","Mon Sep 18 07:05:01 UTC 2023","234","tests","test_api_carts","","","","test_delete_cart_items",""
"passed","Mon Sep 18 07:05:15 UTC 2023","Mon Sep 18 07:05:16 UTC 2023","233","tests","test_api_licenses","","","","test_get_licenses_for_invoice",""
"passed","Mon Sep 18 07:05:14 UTC 2023","Mon Sep 18 07:05:14 UTC 2023","333","tests","test_api_ledger","","","","test_get_user_votes",""
"passed","Mon Sep 18 07:05:11 UTC 2023","Mon Sep 18 07:05:11 UTC 2023","297","tests","test_api_invoices","","","","test_create_cancel_invoice",""
"passed","Mon Sep 18 07:05:20 UTC 2023","Mon Sep 18 07:05:21 UTC 2023","240","tests","test_api_members","","","","test_delete_profile_picture",""
"passed","Mon Sep 18 07:05:26 UTC 2023","Mon Sep 18 07:05:26 UTC 2023","231","tests","test_api_roles","","","","test_get_a_role",""
"passed","Mon Sep 18 07:05:02 UTC 2023","Mon Sep 18 07:05:02 UTC 2023","444","tests","test_api_ethconnect","","","","test_get_token_price[eth]",""
"passed","Mon Sep 18 07:05:06 UTC 2023","Mon Sep 18 07:05:06 UTC 2023","231","tests","test_api_health_check","","","","test_wallet_health_check",""
"passed","Mon Sep 18 07:05:27 UTC 2023","Mon Sep 18 07:05:27 UTC 2023","239","tests","test_api_shopping","","","","test_get_expired_invoices",""
"passed","Mon Sep 18 07:05:18 UTC 2023","Mon Sep 18 07:05:18 UTC 2023","234","tests","test_api_member_preferences","","","","test_get_all_member_preferences",""
"passed","Mon Sep 18 07:06:00 UTC 2023","Mon Sep 18 07:06:00 UTC 2023","312","tests","test_api_wallet","","","","test_get_balance",""
"passed","Mon Sep 18 07:06:05 UTC 2023","Mon Sep 18 07:06:05 UTC 2023","234","tests","test_new_user_flow","","","","test_wallet_mnemonic",""
"passed","Mon Sep 18 07:05:25 UTC 2023","Mon Sep 18 07:05:25 UTC 2023","241","tests","test_api_products","","","","test_get_product_categories",""
"passed","Mon Sep 18 07:05:34 UTC 2023","Mon Sep 18 07:05:40 UTC 2023","5890","tests","test_api_wallet","","","","test_get_transactions_token[eth]",""
"passed","Mon Sep 18 07:05:04 UTC 2023","Mon Sep 18 07:05:05 UTC 2023","207","tests","test_api_fees","","","","test_coin_market_cap[btc]",""
"passed","Mon Sep 18 07:05:03 UTC 2023","Mon Sep 18 07:05:04 UTC 2023","445","tests","test_api_ethconnect","","","","test_get_token_price[usdc]",""
"passed","Mon Sep 18 07:05:28 UTC 2023","Mon Sep 18 07:05:29 UTC 2023","291","tests","test_api_shopping","","","","test_get_purchase_summary",""
"passed","Mon Sep 18 07:05:06 UTC 2023","Mon Sep 18 07:05:06 UTC 2023","236","tests","test_api_health_check","","","","test_licenses_health_check",""
"passed","Mon Sep 18 07:06:04 UTC 2023","Mon Sep 18 07:06:04 UTC 2023","235","tests","test_new_user_flow","","","","test_get_email_verification_code",""
"passed","Mon Sep 18 07:05:06 UTC 2023","Mon Sep 18 07:05:06 UTC 2023","219","tests","test_api_health_check","","","","test_shopping_health_check",""
"passed","Mon Sep 18 07:05:16 UTC 2023","Mon Sep 18 07:05:16 UTC 2023","227","tests","test_api_licenses","","","","test_get_license_types",""
"passed","Mon Sep 18 07:05:16 UTC 2023","Mon Sep 18 07:05:16 UTC 2023","224","tests","test_api_licenses","","","","test_get_member_licenses",""
"passed","Mon Sep 18 07:04:58 UTC 2023","Mon Sep 18 07:04:59 UTC 2023","714","tests","test_api_authtoken","","","","test_auth_token",""
"passed","Mon Sep 18 07:05:40 UTC 2023","Mon Sep 18 07:05:46 UTC 2023","5601","tests","test_api_wallet","","","","test_get_transactions_token[ize]",""
"passed","Mon Sep 18 07:05:02 UTC 2023","Mon Sep 18 07:05:03 UTC 2023","608","tests","test_api_ethconnect","","","","test_get_token_price[ize]",""
"passed","Mon Sep 18 07:05:26 UTC 2023","Mon Sep 18 07:05:26 UTC 2023","297","tests","test_api_roles","","","","test_get_roles",""
"passed","Mon Sep 18 07:06:01 UTC 2023","Mon Sep 18 07:06:01 UTC 2023","230","tests","test_api_wallet","","","","test_get_erc20_config",""
"passed","Mon Sep 18 07:05:29 UTC 2023","Mon Sep 18 07:05:30 UTC 2023","228","tests","test_api_wallet","","","","test_get_mnemonic",""
"passed","Mon Sep 18 07:05:31 UTC 2023","Mon Sep 18 07:05:31 UTC 2023","601","tests","test_api_wallet","","","","test_get_wallet[btc]",""
"passed","Mon Sep 18 07:05:22 UTC 2023","Mon Sep 18 07:05:22 UTC 2023","304","tests","test_api_members","","","","test_get_chain_total_rewards",""
"passed","Mon Sep 18 07:05:17 UTC 2023","Mon Sep 18 07:05:17 UTC 2023","204","tests","test_api_login","","","","test_login_step3",""
"passed","Mon Sep 18 07:06:03 UTC 2023","Mon Sep 18 07:06:04 UTC 2023","594","tests","test_new_user_flow","","","","test_login_new_user",""
"passed","Mon Sep 18 07:05:28 UTC 2023","Mon Sep 18 07:05:28 UTC 2023","397","tests","test_api_shopping","","","","test_get_switchplay_session",""
"passed","Mon Sep 18 07:05:25 UTC 2023","Mon Sep 18 07:05:25 UTC 2023","229","tests","test_api_products","","","","test_get_product_price_tiers",""
"passed","Mon Sep 18 07:05:08 UTC 2023","Mon Sep 18 07:05:10 UTC 2023","1968","tests","test_api_invoices","","","","test_pay_invoice",""
"passed","Mon Sep 18 07:05:13 UTC 2023","Mon Sep 18 07:05:14 UTC 2023","391","tests","test_api_ledger","","","","test_get_all_charters",""
"passed","Mon Sep 18 07:05:05 UTC 2023","Mon Sep 18 07:05:06 UTC 2023","227","tests","test_api_health_check","","","","test_ethconnect_health_check",""
"passed","Mon Sep 18 07:05:20 UTC 2023","Mon Sep 18 07:05:20 UTC 2023","238","tests","test_api_members","","","","test_get_member_details",""
"passed","Mon Sep 18 07:05:20 UTC 2023","Mon Sep 18 07:05:20 UTC 2023","235","tests","test_api_members","","","","test_display_name_exists",""
"passed","Mon Sep 18 07:06:05 UTC 2023","Mon Sep 18 07:06:06 UTC 2023","406","tests","test_new_user_flow","","","","test_post_create_wallet",""
