"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 28 07:05:23 UTC 2023","Thu Sep 28 07:05:23 UTC 2023","375","tests","test_api_invoices","","","","test_get_expired_invoices",""
"passed","Thu Sep 28 07:06:15 UTC 2023","Thu Sep 28 07:06:16 UTC 2023","681","tests","test_api_wallet","","","","test_get_gas_fee[eth]",""
"passed","Thu Sep 28 07:05:07 UTC 2023","Thu Sep 28 07:05:07 UTC 2023","281","tests","test_api_agreements","","","","test_agreement_by_id",""
"passed","Thu Sep 28 07:05:07 UTC 2023","Thu Sep 28 07:05:07 UTC 2023","350","tests","test_api_agreements","","","","test_delete_agreement",""
"passed","Thu Sep 28 07:05:08 UTC 2023","Thu Sep 28 07:05:09 UTC 2023","355","tests","test_api_authenticator","","","","test_generate_code",""
"passed","Thu Sep 28 07:05:41 UTC 2023","Thu Sep 28 07:05:41 UTC 2023","392","tests","test_api_products","","","","test_get_products",""
"passed","Thu Sep 28 07:06:21 UTC 2023","Thu Sep 28 07:06:22 UTC 2023","982","tests","test_new_user_flow","","","","test_create_user_step2",""
"passed","Thu Sep 28 07:05:42 UTC 2023","Thu Sep 28 07:05:42 UTC 2023","281","tests","test_api_products","","","","test_delete_product",""
"passed","Thu Sep 28 07:05:15 UTC 2023","Thu Sep 28 07:05:16 UTC 2023","309","tests","test_api_fees","","","","test_coin_market_cap[btc]",""
"passed","Thu Sep 28 07:05:22 UTC 2023","Thu Sep 28 07:05:22 UTC 2023","303","tests","test_api_invoices","","","","test_get_shipment",""
"passed","Thu Sep 28 07:05:30 UTC 2023","Thu Sep 28 07:05:31 UTC 2023","281","tests","test_api_licenses","","","","test_negative_get_member_licenses_for_invalid_id",""
"passed","Thu Sep 28 07:05:26 UTC 2023","Thu Sep 28 07:05:26 UTC 2023","333","tests","test_api_ledger","","","","test_get_user_votes",""
"passed","Thu Sep 28 07:05:29 UTC 2023","Thu Sep 28 07:05:29 UTC 2023","505","tests","test_api_licenses","","","","test_get_license_types",""
"passed","Thu Sep 28 07:05:31 UTC 2023","Thu Sep 28 07:05:31 UTC 2023","234","tests","test_api_login","","","","test_login_step1",""
"passed","Thu Sep 28 07:05:13 UTC 2023","Thu Sep 28 07:05:14 UTC 2023","531","tests","test_api_ethconnect","","","","test_get_token_price[ize]",""
"passed","Thu Sep 28 07:06:09 UTC 2023","Thu Sep 28 07:06:15 UTC 2023","5646","tests","test_api_wallet","","","","test_get_transactions_token[usdc]",""
"passed","Thu Sep 28 07:05:25 UTC 2023","Thu Sep 28 07:05:25 UTC 2023","527","tests","test_api_ledger","","","","test_chain_total_points",""
