"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 12 07:06:42 UTC 2023","Sun Nov 12 07:06:43 UTC 2023","973","tests","test_api_wallet","","","","test_get_wallet[ize]",""
"passed","Sun Nov 12 07:06:20 UTC 2023","Sun Nov 12 07:06:21 UTC 2023","434","tests","test_api_messaging","","","","test_get_email_template",""
"passed","Sun Nov 12 07:06:23 UTC 2023","Sun Nov 12 07:06:23 UTC 2023","439","tests","test_api_products","","","","test_create_product_price_tiers",""
"passed","Sun Nov 12 07:07:21 UTC 2023","Sun Nov 12 07:07:22 UTC 2023","422","tests","test_api_wallet","","","","test_negative_get_mnemonic_no_token",""
"passed","Sun Nov 12 07:06:11 UTC 2023","Sun Nov 12 07:06:11 UTC 2023","120","tests","test_api_login","","","","test_negative_login_step3_invalid_token",""
"passed","Sun Nov 12 07:05:37 UTC 2023","Sun Nov 12 07:05:37 UTC 2023","448","tests","test_api_carts","","","","test_delete_cart_items",""
"passed","Sun Nov 12 07:06:29 UTC 2023","Sun Nov 12 07:06:29 UTC 2023","416","tests","test_api_rewards","","","","test_get_rewards",""
"skipped","Sun Nov 12 07:05:38 UTC 2023","Sun Nov 12 07:05:38 UTC 2023","0","tests","test_api_distribution","","","","test_post_admin_import_products",""
"passed","Sun Nov 12 07:05:59 UTC 2023","Sun Nov 12 07:06:00 UTC 2023","383","tests","test_api_invoices","","","","test_negative_add_shipment_no_data",""
"passed","Sun Nov 12 07:06:05 UTC 2023","Sun Nov 12 07:06:06 UTC 2023","405","tests","test_api_licenses","","","","test_get_member_licenses",""
"passed","Sun Nov 12 07:05:28 UTC 2023","Sun Nov 12 07:05:29 UTC 2023","394","tests","test_api_agreements","","","","test_create_agreement",""
"passed","Sun Nov 12 07:06:35 UTC 2023","Sun Nov 12 07:06:35 UTC 2023","385","tests","test_api_roles","","","","test_delete_a_role",""
"passed","Sun Nov 12 07:06:47 UTC 2023","Sun Nov 12 07:06:55 UTC 2023","7392","tests","test_api_wallet","","","","test_get_transactions_token[eth]",""
"passed","Sun Nov 12 07:06:24 UTC 2023","Sun Nov 12 07:06:24 UTC 2023","426","tests","test_api_products","","","","test_get_product_categories",""
"passed","Sun Nov 12 07:07:16 UTC 2023","Sun Nov 12 07:07:17 UTC 2023","1243","tests","test_api_wallet","","","","test_get_gas_fee[ize]",""
"skipped","Sun Nov 12 07:05:38 UTC 2023","Sun Nov 12 07:05:38 UTC 2023","0","tests","test_api_distribution","","","","test_post_run_distribution_for_date",""
"passed","Sun Nov 12 07:05:59 UTC 2023","Sun Nov 12 07:05:59 UTC 2023","451","tests","test_api_invoices","","","","test_negative_add_shipment_duplicate_shipment",""
"passed","Sun Nov 12 07:06:10 UTC 2023","Sun Nov 12 07:06:10 UTC 2023","125","tests","test_api_login","","","","test_negative_login_step1_invalid_creds",""
"passed","Sun Nov 12 07:06:31 UTC 2023","Sun Nov 12 07:06:32 UTC 2023","397","tests","test_api_rewards","","","","test_delete_promotion",""
"passed","Sun Nov 12 07:05:41 UTC 2023","Sun Nov 12 07:05:41 UTC 2023","118","tests","test_api_fees","","","","test_coin_market_cap[ize]",""
"passed","Sun Nov 12 07:05:43 UTC 2023","Sun Nov 12 07:05:44 UTC 2023","405","tests","test_api_health_check","","","","test_wallet_health_check",""
"passed","Sun Nov 12 07:06:39 UTC 2023","Sun Nov 12 07:06:40 UTC 2023","523","tests","test_api_shopping","","","","test_get_purchase_summary",""
"passed","Sun Nov 12 07:06:19 UTC 2023","Sun Nov 12 07:06:20 UTC 2023","567","tests","test_api_members","","","","test_get_chain_total_points",""
"passed","Sun Nov 12 07:05:31 UTC 2023","Sun Nov 12 07:05:31 UTC 2023","407","tests","test_api_agreements","","","","test_negative_agreement_by_id",""
"passed","Sun Nov 12 07:07:17 UTC 2023","Sun Nov 12 07:07:18 UTC 2023","1226","tests","test_api_wallet","","","","test_get_gas_fee[usdc]",""
"passed","Sun Nov 12 07:06:44 UTC 2023","Sun Nov 12 07:06:44 UTC 2023","772","tests","test_api_wallet","","","","test_get_wallet[usdc]",""
"passed","Sun Nov 12 07:05:57 UTC 2023","Sun Nov 12 07:05:58 UTC 2023","410","tests","test_api_invoices","","","","test_negative_get_invoice_invalid_id",""
"passed","Sun Nov 12 07:06:08 UTC 2023","Sun Nov 12 07:06:08 UTC 2023","436","tests","test_api_licenses","","","","test_negative_get_member_licenses_invalid_license",""
"passed","Sun Nov 12 07:06:36 UTC 2023","Sun Nov 12 07:06:37 UTC 2023","444","tests","test_api_shopping","","","","test_cancel_eth_invoice",""
"passed","Sun Nov 12 07:05:48 UTC 2023","Sun Nov 12 07:05:48 UTC 2023","437","tests","test_api_invoices","","","","test_negative_pay_invoice_invalid_coin_symbol",""
"passed","Sun Nov 12 07:06:14 UTC 2023","Sun Nov 12 07:06:14 UTC 2023","403","tests","test_api_member_preferences","","","","test_negative_get_member_preferences_by_id",""
"passed","Sun Nov 12 07:06:55 UTC 2023","Sun Nov 12 07:07:02 UTC 2023","6786","tests","test_api_wallet","","","","test_get_transactions_token[ize]",""
"passed","Sun Nov 12 07:07:35 UTC 2023","Sun Nov 12 07:07:36 UTC 2023","710","tests","test_new_user_flow","","","","test_delete_new_user",""
"passed","Sun Nov 12 07:07:26 UTC 2023","Sun Nov 12 07:07:26 UTC 2023","420","tests","test_api_wallet","","","","test_negative_get_transactions_invalid_coin",""
"passed","Sun Nov 12 07:06:20 UTC 2023","Sun Nov 12 07:06:20 UTC 2023","492","tests","test_api_members","","","","test_get_chain_total_rewards",""
"passed","Sun Nov 12 07:06:14 UTC 2023","Sun Nov 12 07:06:14 UTC 2023","414","tests","test_api_member_preferences","","","","test_negative_delete_member_preference",""
"passed","Sun Nov 12 07:06:17 UTC 2023","Sun Nov 12 07:06:17 UTC 2023","382","tests","test_api_members","","","","test_display_name_exists",""
"passed","Sun Nov 12 07:06:07 UTC 2023","Sun Nov 12 07:06:08 UTC 2023","429","tests","test_api_licenses","","","","test_negative_get_member_licenses_for_invalid_id",""
"passed","Sun Nov 12 07:05:57 UTC 2023","Sun Nov 12 07:05:57 UTC 2023","440","tests","test_api_invoices","","","","test_negative_create_invoice_null_payment_method",""
"passed","Sun Nov 12 07:06:01 UTC 2023","Sun Nov 12 07:06:02 UTC 2023","568","tests","test_api_ledger","","","","test_get_total_rewards",""
"skipped","Sun Nov 12 07:05:38 UTC 2023","Sun Nov 12 07:05:38 UTC 2023","0","tests","test_api_distribution","","","","test_post_admin_migrate",""
